snapshot_week,game_name,youtube_video_count,upload_velocity_7d,upload_velocity_30d,unique_creators,recent_video_avg_views,view_acceleration,short_video_ratio,title_update_freq,youtube_total_views,youtube_avg_views
2026-W29,Arsenal,50,1,6,25,2829.33,0.0015,0.0,0.06,85457858,1709157.16
2026-W29,Greenville,50,28,32,17,17626.5,0.0344,0.02,0.68,9799468,195989.36
2026-W29,Phantom Forces,50,0,0,28,0.0,0.0,0.0,0.2,26154924,523098.48
2026-W29,Shindo Life,50,4,7,13,22221.71,0.0625,0.0,0.06,15437183,308743.66
2026-W29,Lumber Tycoon 2,50,2,6,13,4547.67,0.0109,0.0,0.12,18319293,366385.86
2026-W29,Da Hood,50,4,15,23,30882.93,0.0303,0.0,0.02,36089054,721781.08
2026-W29,Pet Simulator X,50,1,2,16,63899.5,0.0205,0.0,0.02,149513492,2990269.84
2026-W29,Dungeon Quest!  RPG Adventure,50,0,0,24,0.0,0.0,0.02,0.1,5028231,100564.62
2026-W29,Epic Minigames,50,1,3,32,45671.33,0.0279,0.02,0.14,77031155,1540623.1
2026-W29,Ninja Legends,50,0,0,28,0.0,0.0,0.0204,0.2,39818628,796372.56
2026-W29,Funky Friday,50,0,0,17,0.0,0.0,0.06,0.06,77072194,1541443.88
2026-W29,My Restaurant,50,1,7,30,401149.14,0.3939,0.0,0.08,46601793,932035.86
2026-W29,Speed Run 4,50,2,3,38,2082.67,0.0009,0.06,0.12,111299492,2225989.84
2026-W29,Super Golf,50,0,0,28,0.0,0.0,0.12,0.06,21438292,428765.84
2026-W29,Bad Business | FPS,50,4,10,19,2263.8,0.0205,0.0,0.18,4437891,88757.82
2026-W29,MeepCity,50,0,0,31,0.0,0.0,0.08,0.1,184186651,3683733.02
2026-W29,Giant Simulator,50,7,31,16,2929.45,0.0028,0.02,0.18,20257350,405147.0
2026-W29,Vehicle Simulator,50,0,1,20,309.0,0.0004,0.06,0.36,42875414,857508.28
2026-W30,Adopt Me,50,10,20,21,53480.4,0.07,0.02,0.12,23974478,479489.56
2026-W30,Blox Fruits,50,9,17,20,374262.53,0.2077,0.0,0.14,65813768,1316275.36
2026-W30,Brookhaven RP,50,0,0,22,0.0,0.0,0.0,0.04,243635297,4872705.94
2026-W30,RIVALS,50,23,38,25,297265.95,0.155,0.0,0.08,34306236,686124.72
2026-W30,Murder Mystery 2,50,2,10,31,361946.1,0.1222,0.0,0.08,122059953,2441199.06
2026-W30,The Strongest Battlegrounds,50,7,20,28,157467.25,0.0403,0.0,0.16,120423679,2408473.58
2026-W30,Bee Swarm Simulator,50,4,13,28,11625.08,0.0314,0.02,0.04,13829706,276594.12
2026-W30,Sol's RNG,50,10,28,25,50423.61,0.2762,0.0,0.3,5428900,108578.0
2026-W30,Fisch,50,15,29,29,63405.17,0.0317,0.0,0.2,41815282,836305.64
2026-W30,Creatures of Sonaria  Survive Kaiju Anim,50,0,3,10,67832.67,0.0785,0.02,0.04,40834032,816680.64
2026-W30,All Star Tower Defense,50,0,7,16,38813.71,0.3015,0.0,0.28,5678338,113566.76
2026-W30,PLS DONATE,50,0,11,32,35922.36,0.0483,0.0,0.06,26429100,528582.0
2026-W30,Blade Ball,50,1,2,16,39084.5,0.0277,0.0,0.14,67759806,1355196.12
2026-W30,Dragon Adventures,50,6,14,15,9316.79,0.0321,0.0,0.2,10580340,211606.8
2026-W30,Build A Boat For Treasure,50,2,5,24,419622.6,0.1164,0.0,0.08,164337087,3286741.74
2026-W30,Flee the Facility,50,2,9,22,39667.78,0.0604,0.0,0.04,27263553,545271.06
2026-W30,Welcome to Bloxburg,50,1,5,31,154088.6,0.067,0.04,0.26,104271997,2085439.94
2026-W30,DOORS,50,4,7,38,83156.86,0.0169,0.0204,0.2,207618247,4152364.94
2026-W30,Tower Defense Simulator,50,21,29,30,115026.34,0.0971,0.06,0.36,28223981,564479.62
2026-W30,a dusty trip,50,1,4,31,1216135.0,0.6083,0.0,0.08,96823357,1936467.14
2026-W30,Jailbreak,50,13,28,30,20334.0,0.0098,0.0,0.2,44277542,885550.84
2026-W30,RoyaleHigh,50,4,10,28,11304.2,0.0022,0.0,0.2,202844483,4056889.66
2026-W30,Prison Life,50,3,10,29,50122.6,0.1363,0.06,0.2,15208635,304172.7
2026-W30,Work at a Pizza Place,50,0,0,38,0.0,0.0,0.06,0.04,130752371,2615047.42
2026-W30,Natural Disaster Survival,50,0,1,27,25386.0,0.0077,0.0,0.02,161387201,3227744.02
2026-W30,Piggy,50,5,16,31,32231.94,0.0043,0.02,0.2,254813311,5096266.22
2026-W30,Emergency Response: Liberty County,50,6,15,16,111649.53,0.2665,0.06,0.14,16336030,326720.6
2026-W30,Theme Park Tycoon 2,50,2,2,17,13097.5,0.0082,0.0,0.04,77094099,1541881.98
2026-W30,Deepwoken: Ironsworn,50,0,0,37,0.0,0.0,0.04,0.1,9422988,188459.76
2026-W30,Arsenal,50,0,3,28,4730.0,0.0025,0.0,0.06,87235375,1744707.5
2026-W30,Greenville,50,16,24,16,19341.62,0.0321,0.0,0.46,15523519,310470.38
2026-W30,Phantom Forces,50,8,16,28,7544.25,0.022,0.0,0.24,11790517,235810.34
2026-W30,Shindo Life,50,25,30,21,33427.9,0.082,0.0,0.28,9151288,183025.76
2026-W30,Lumber Tycoon 2,50,1,7,13,16182.57,0.0366,0.0,0.06,19112029,382240.58
2026-W30,Da Hood,50,4,17,26,27081.41,0.0314,0.0,0.02,28962370,579247.4
2026-W30,Pet Simulator X,50,0,1,15,122901.0,0.0374,0.0,0.0,161193459,3223869.18
2026-W30,Dungeon Quest!  RPG Adventure,50,1,3,25,57377.67,0.6242,0.02,0.08,4492573,89851.46
2026-W30,Epic Minigames,50,0,4,33,41354.0,0.0246,0.04,0.1,77370540,1547410.8
2026-W30,Ninja Legends,50,0,0,26,0.0,0.0,0.04,0.16,39979857,799597.14
2026-W30,Funky Friday,50,0,1,17,69948.0,0.0484,0.06,0.06,70870497,1417409.94
2026-W30,My Restaurant,50,0,5,32,583373.0,0.515,0.0,0.08,53886722,1077734.44
2026-W30,Speed Run 4,50,0,3,41,4186.33,0.0018,0.04,0.1,109643942,2192878.84
2026-W30,Super Golf,50,2,2,27,24.0,0.0002,0.14,0.04,7610627,152212.54
2026-W30,Bad Business | FPS,50,3,13,25,2521.46,0.0184,0.0,0.18,5091957,101839.14
2026-W30,MeepCity,50,0,1,33,1265.0,0.0004,0.06,0.1,145103456,2902069.12
2026-W30,Giant Simulator,50,12,37,17,3034.0,0.0031,0.0,0.3,12843544,256870.88
2026-W30,Vehicle Simulator,50,0,0,23,0.0,0.0,0.06,0.26,37422548,748450.96
2026-W31,Adopt Me,50,8,23,14,37138.96,0.1557,0.0,0.12,7056009,141120.18
2026-W31,Blox Fruits,50,7,22,25,307819.45,0.1169,0.0,0.06,80492018,1609840.36
2026-W31,Brookhaven RP,50,2,5,23,215681.2,0.0388,0.0,0.04,251142774,5022855.48
2026-W31,RIVALS,50,28,43,24,222533.0,0.2241,0.0,0.04,16521036,330420.72
2026-W31,Murder Mystery 2,50,2,7,28,266141.71,0.0918,0.0,0.08,126508536,2530170.72
2026-W31,The Strongest Battlegrounds,50,3,26,23,199107.46,0.057,0.0,0.12,89067598,1781351.96
2026-W31,Bee Swarm Simulator,50,4,6,25,13636.83,0.0111,0.02,0.1,54261067,1085221.34
2026-W31,Sol's RNG,50,16,30,25,30147.13,0.1479,0.02,0.2,4980632,99612.64
2026-W31,Fisch,50,18,29,31,74429.38,0.0421,0.0,0.28,39290495,785809.9
2026-W31,Creatures of Sonaria  Survive Kaiju Anim,50,0,2,13,58812.0,0.0808,0.02,0.02,35073317,701466.34
2026-W31,All Star Tower Defense,50,1,8,16,34434.75,0.1812,0.0,0.32,8067253,161345.06
2026-W31,PLS DONATE,50,2,5,32,29294.2,0.0213,0.0417,0.12,59221637,1184432.74
2026-W31,Blade Ball,50,2,3,16,25273.67,0.0147,0.02,0.12,80744005,1614880.1
2026-W31,Dragon Adventures,50,4,17,17,12515.12,0.04,0.0204,0.18,10228178,204563.56
2026-W31,Build A Boat For Treasure,50,1,3,23,640786.67,0.2121,0.0,0.08,143930534,2878610.68
2026-W31,Flee the Facility,50,6,11,24,152399.45,0.1979,0.0,0.08,31712183,634243.66
2026-W31,Welcome to Bloxburg,50,0,4,26,168846.0,0.0766,0.04,0.26,102102868,2042057.36
2026-W31,DOORS,50,10,11,34,80941.36,0.0165,0.0,0.38,192222449,3844448.98
2026-W31,Tower Defense Simulator,50,12,26,30,136239.12,0.126,0.1,0.28,29483198,589663.96
2026-W31,a dusty trip,50,2,2,34,11968.0,0.0059,0.0,0.18,98152247,1963044.94
2026-W31,Jailbreak,50,13,29,29,13191.76,0.009,0.0,0.22,30995459,619909.18
2026-W31,RoyaleHigh,50,5,8,27,7906.5,0.0021,0.0,0.1,158466946,3169338.92
2026-W31,Prison Life,50,1,11,31,48516.09,0.1095,0.02,0.28,17806420,356128.4
2026-W31,Work at a Pizza Place,50,0,0,34,0.0,0.0,0.04,0.02,123776691,2475533.82
2026-W31,Natural Disaster Survival,50,0,1,29,31842.0,0.0096,0.0,0.02,162609318,3252186.36
2026-W31,Piggy,50,5,7,32,37746.71,0.0034,0.0,0.12,483181215,9663624.3
2026-W31,Emergency Response: Liberty County,50,2,11,15,49735.45,0.1501,0.02,0.08,13467686,269353.72
2026-W31,Theme Park Tycoon 2,50,0,1,15,45792.0,0.0284,0.02,0.02,78991642,1579832.84
2026-W31,Deepwoken: Ironsworn,50,0,0,38,0.0,0.0,0.04,0.08,9266432,185328.64
2026-W31,Arsenal,50,2,7,23,3712.29,0.0021,0.0,0.12,76844428,1536888.56
2026-W31,Greenville,50,30,39,18,17159.85,0.0301,0.0,0.64,6374835,127496.7
2026-W31,Phantom Forces,50,4,13,28,7232.62,0.0169,0.0,0.18,15943122,318862.44
2026-W31,Shindo Life,50,38,48,22,43176.6,0.3851,0.0,0.28,2296739,45934.78
2026-W31,Lumber Tycoon 2,50,2,5,13,19366.6,0.0393,0.0,0.04,22270759,445415.18
2026-W31,Da Hood,50,2,25,16,12261.56,0.0488,0.0,0.0,6593736,131874.72
2026-W31,Pet Simulator X,50,2,3,13,54031.33,0.0188,0.0,0.02,135502596,2710051.92
2026-W31,Dungeon Quest!  RPG Adventure,50,2,4,24,45706.75,0.4232,0.02,0.1,5151287,103025.74
2026-W31,Epic Minigames,50,2,4,34,11756.0,0.0069,0.04,0.12,77861452,1557229.04
2026-W31,Ninja Legends,50,1,1,27,9.0,0.0,0.02,0.16,39314965,786299.3
2026-W31,Funky Friday,50,0,0,13,0.0,0.0,0.06,0.04,69569887,1391397.74
2026-W31,My Restaurant,50,1,6,30,502335.17,0.492,0.0,0.08,47937042,958740.84
2026-W31,Speed Run 4,50,1,4,38,4296.0,0.0018,0.1,0.08,107484341,2149686.82
2026-W31,Super Golf,50,0,0,26,0.0,0.0,0.14,0.04,21281186,425623.72
2026-W31,Bad Business | FPS,50,1,8,21,3374.62,0.0235,0.0,0.14,6069199,121383.98
2026-W31,MeepCity,50,0,1,31,1408.0,0.0004,0.06,0.12,163420683,3268413.66
2026-W31,Giant Simulator,50,6,32,20,3145.06,0.0041,0.0408,0.22,13156263,263125.26
2026-W31,Vehicle Simulator,50,0,1,22,610.0,0.0006,0.06,0.22,47348691,946973.82
2026-W32,Adopt Me,50,13,21,20,62235.57,0.0676,0.02,0.22,27989295,559785.9
2026-W32,Blox Fruits,50,16,24,20,356320.04,0.1324,0.0,0.16,78517872,1570357.44
2026-W32,Brookhaven RP,50,4,4,23,58261.75,0.0092,0.0,0.0,292020740,5840414.8
2026-W32,RIVALS,50,26,38,29,217214.37,0.123,0.0,0.02,29445927,588918.54
2026-W32,Murder Mystery 2,50,9,28,24,275042.54,0.099,0.0,0.06,68799919,1375998.38
2026-W32,The Strongest Battlegrounds,50,6,11,29,127248.82,0.0414,0.0,0.06,121303858,2426077.16
2026-W32,Bee Swarm Simulator,50,3,8,30,19043.62,0.0144,0.0204,0.04,54538097,1090761.94
2026-W32,Sol's RNG,50,17,27,29,34436.85,0.1218,0.02,0.26,7433961,148679.22
2026-W32,Fisch,50,21,32,22,54867.03,0.0294,0.0,0.34,35350964,707019.28
2026-W32,Creatures of Sonaria  Survive Kaiju Anim,50,1,5,13,50195.0,0.0646,0.04,0.1,35211738,704234.76
2026-W32,All Star Tower Defense,50,4,7,18,5723.71,0.0248,0.0,0.34,9499638,189992.76
2026-W32,PLS DONATE,50,0,2,34,18928.5,0.0153,0.0417,0.1,57057007,1141140.14
2026-W32,Blade Ball,50,2,5,14,32025.2,0.0209,0.0,0.12,69222905,1384458.1
2026-W32,Dragon Adventures,50,5,20,10,16523.3,0.1454,0.0,0.22,3739820,74796.4
2026-W32,Build A Boat For Treasure,50,1,4,26,600397.0,0.2396,0.0,0.02,117678948,2353578.96
2026-W32,Flee the Facility,50,7,14,25,195129.86,0.2768,0.0,0.08,28113318,562266.36
2026-W32,Welcome to Bloxburg,50,2,8,28,125239.12,0.0538,0.06,0.22,98833853,1976677.06
2026-W32,DOORS,50,12,19,34,184481.79,0.0241,0.0,0.24,240894668,4817893.36
2026-W32,Tower Defense Simulator,50,17,31,33,113771.32,0.1065,0.04,0.26,23829509,476590.18
2026-W32,a dusty trip,50,4,4,29,7074.0,0.0029,0.0,0.14,113734115,2274682.3
2026-W32,Jailbreak,50,18,32,32,11923.53,0.0057,0.0,0.1,37874911,757498.22
2026-W32,RoyaleHigh,50,7,14,26,9432.5,0.0024,0.0,0.16,143972704,2879454.08
2026-W32,Prison Life,50,0,0,32,0.0,0.0,0.0,0.18,23184496,463689.92
2026-W32,Work at a Pizza Place,50,1,1,38,73.0,0.0,0.06,0.0,123099346,2461986.92
2026-W32,Natural Disaster Survival,50,0,0,29,0.0,0.0,0.0,0.02,184157434,3683148.68
2026-W32,Piggy,50,4,8,32,46281.25,0.0038,0.0,0.1,509702980,10194059.6
2026-W32,Emergency Response: Liberty County,50,3,14,16,86369.86,0.2228,0.02,0.06,15163088,303261.76
2026-W32,Theme Park Tycoon 2,50,4,6,16,20207.17,0.0112,0.0,0.02,79804575,1596091.5
2026-W32,Deepwoken: Ironsworn,50,0,0,41,0.0,0.0,0.04,0.1,9377875,187557.5
2026-W32,Arsenal,50,3,5,28,3979.6,0.0019,0.0204,0.1,91563420,1831268.4
2026-W32,Greenville,50,20,33,17,22345.15,0.0262,0.0,0.56,15251180,305023.6
2026-W32,Phantom Forces,50,0,0,26,0.0,0.0,0.0,0.2,17739761,354795.22
2026-W32,Shindo Life,50,33,46,23,31889.63,0.0218,0.04,0.22,7304894,146097.88
2026-W32,Lumber Tycoon 2,50,2,5,12,12235.2,0.0256,0.0,0.04,21530014,430600.28
2026-W32,Da Hood,50,0,0,28,0.0,0.0,0.04,0.02,23628719,472574.38
2026-W32,Pet Simulator X,50,1,1,12,35423.0,0.0128,0.0,0.04,135745400,2714908.0
2026-W32,Dungeon Quest!  RPG Adventure,50,4,9,26,33520.89,0.2836,0.04,0.06,5147356,102947.12
2026-W32,Epic Minigames,50,4,8,28,6777.5,0.0043,0.06,0.14,65889044,1317780.88
2026-W32,Ninja Legends,50,0,0,26,0.0,0.0,0.04,0.12,40630238,812604.76
2026-W32,Funky Friday,50,0,0,18,0.0,0.0,0.06,0.06,66704333,1334086.66
2026-W32,My Restaurant,50,0,0,31,0.0,0.0,0.0,0.06,53754354,1075087.08
2026-W32,Speed Run 4,50,0,2,35,10481.0,0.004,0.06,0.1,127344951,2546899.02
2026-W32,Super Golf,50,1,1,26,26.0,0.0001,0.14,0.04,23843839,476876.78
2026-W32,Bad Business | FPS,50,1,8,22,2679.75,0.0229,0.02,0.16,4928460,98569.2
2026-W32,MeepCity,50,0,1,31,1476.0,0.0006,0.0,0.1,130600616,2612012.32
2026-W32,Giant Simulator,50,4,34,19,3396.53,0.0026,0.0,0.22,21137750,422755.0
2026-W32,Vehicle Simulator,50,0,1,23,749.0,0.0008,0.06,0.26,47004939,940098.78
